ID;SETOR;STATUS;DESCRICAO;EMBALAGEM;QTDE_IDEAL;DATA_ULT_ENTR;QTDE_ULT_ENTR;ESTOQ_EMB1;CUSTO;PRECO_VENDA;QTDE_VENDIDA;TP_ETIQ
75160;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;MOEDOR BR SPICES MIX P/CARNES BBQ;CXA;204;2023-03-23;2;2;148.45;183;0;C
66218;018-TEMPEROS/CONDI/SAL/VINAGRE.;BLOQUEADO;MOEDOR MIX PIMENTA BR SPICES;FDO;204;2023-03-23;2;1;128.39;203.4;1;C
66217;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;MOEDOR PIMENTA REINO BR SPICES;FDO;204;2023-03-23;2;1;126.22;202.68;1;C
66216;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;MOEDOR SAL ROSA HIMALAIA BR SPICES;FDO;204;2022-10-05;5;1;105.24;118.68;0;C
66214;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;MOEDOR SAL ROSA/ERVAS BR SPICES;FDO;204;2023-03-23;2;3;151.22;226.8;1;C
65255;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;OREGANO KISABOR;CXA;340;2023-03-14;2;1;55.4;83.4;0;C
72897;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;OREGANO KITANO;CXA;120;2023-03-07;10;1;64.65;119.76;8;C
14009;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;OREGANO KODILAR;CXA;150;2023-03-15;10;10;106.93;199.51;0;C
14132;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;PIMENTA CALABRESA KODILAR;CXA;80;2023-03-15;3;4;186.78;324.51;1;C
3114;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;PIMENTA CONDIR PO;PCT;1;2023-03-18;100;173;1.33;2.79;58;C
16372;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;PIMENTA PRIMO PO;CXA;1;2023-02-08;5;2;129.14;219.02;1;C
65256;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;PIMENTA REINO KISABOR;CXA;340;2023-03-14;2;2;145.09;224.71;0;C
14637;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;PIMENTA REINO PO KITANO 15401;FDO;168;2023-03-03;2;1;120.06;191.76;0;C
14134;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;PIMENTA REINO PO KODILAR;CXA;150;2023-03-15;2;3;192.27;349.52;0;C
1675;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;SAL CISNE REFINADO EXTRA;FDO;140;2023-01-11;70;9;12.36;29.9;19;X
66738;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;SAL LEBRE BOM SABOR SACHE;CXA;300;2023-03-24;30;70;8.88;12.9;3;C
1543;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;SAL LEBRE CHURRASCO;FDO;140;2023-03-24;140;218;11.04;15.9;44;C
8528;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;SAL LEBRE REFINADO;FDO;140;2023-03-25;0;602;11.04;15.9;216;C
71028;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;SAL PARRILLA BRSPICES;CXA;60;2023-03-23;2;2;120.73;173.88;0;C
75158;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;SAL PARRILLA BRSPICES CHIMICHURRI;CXA;60;2023-01-21;3;1;143.46;252;0;C
76881;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;SAL PARRILLA KODILAR ALHO E TOMILHO;CXA;80;2023-03-15;5;4;95.8;137.88;1;C
76880;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;SAL PARRILLA KODILAR CHIMICHURRI;CXA;80;2023-03-15;5;4;95.8;137.88;0;C
76882;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;SAL PARRILLA KODILAR TRADICIONAL;CXA;80;2023-03-15;5;5;95.8;137.88;0;C
20917;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;SAL PIRAMIDE MOIDO IODADO;FDO;140;2023-03-24;980;1084;7.27;10.5;422;C
75161;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;SAL ROSA HIMALAIA BRSPICE FINO;CXA;45;2023-03-23;2;1;144.9;186;0;C
64324;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;SAL ROSA HIMALAIA EMPORIO NUTS;CXA;56;2023-02-10;3;4;169.87;249.82;2;C
53300;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;SAL ROSA HIMALAIA KODILAR MOIDO;FDO;100;2023-01-17;50;56;59.14;82.8;13;X
61450;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;SAL ROSA HIMALAIA LEBRE GOURMET;CXA;300;2023-03-14;1;5;55.72;78.9;4;C
49962;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;SALEIRO LEBRE C/SAL;PCT;140;2022-12-27;1;1;111;157.92;0;C
65959;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;SALSA DESIDRATADA KISABOR;FDO;340;2023-03-14;2;1;59.37;71.7;0;C
14650;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;SALSA DESIDRATADA KITANO 15463;FDO;120;2023-03-03;4;1;53.99;78.96;2;C
14169;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;SALSA DESIDRATADA KODILAR;CXA;150;2023-03-15;5;5;80.4;134.5;0;C
45831;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;SEMENTE CHIA KODILAR;CXA;125;2023-03-15;10;8;51.42;86.28;1;C
78482;018-TEMPEROS/CONDI/SAL/VINAGRE.;BLOQUEADO;TEMP BR SPICES FIT COMPLETO POTE;CXA;221;2023-03-23;2;1;107.33;142.68;1;C
39950;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.ARISCO COMPLETO C/PIMENTA;CXA;102;2023-01-25;2;1;94.31;110.16;0;X
39951;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.ARISCO COMPLETO S/PIMENTA;CXA;102;2023-03-25;3;2;94.31;110.16;0;X
82265;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.ARISCO TEMPERA MAIS CARNES;CXA;200;2023-01-25;2;1;70.76;90.96;0;C
82266;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.ARISCO TEMPERA MAIS FRANGO;CXA;200;2023-03-25;2;3;70.76;90.96;0;C
78474;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.BR SPICES CHIMICHURRI POTE;CXA;221;2023-03-23;2;1;122.5;167.88;0;C
33363;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.DUSUL ALHO/SAL;CXA;136;2023-03-07;2;1;43.29;51.6;2;C
61903;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.DUSUL COMPLETO C/BACON;CXA;136;2023-03-07;2;1;43.29;51.6;1;C
33361;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.DUSUL COMPLETO S/PIMENTA;CXA;136;2023-03-07;1;1;43.29;51.6;1;C
33360;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.DUSUL PT ALHO/SAL;CXA;100;2023-03-07;1;0;32.4;38.94;1;C
65958;018-TEMPEROS/CONDI/SAL/VINAGRE.;BLOQUEADO;TEMP.KISABOR CHIMICHURRI;FDO;340;2023-03-14;10;8;86.79;104.7;2;C
73276;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.KITANO CEBOLA/ALHO/SALSA;CXA;36;2023-03-07;5;3;93.72;143.76;1;C
12569;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.KITANO T.CHEF AV/PE/LEG.15643;CXA;80;2022-11-02;2;1;146.37;191.77;0;C
82267;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.KNORR ARROZ;CXA;200;2023-01-25;2;2;79.54;99.6;0;C
82269;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.KNORR CARNES;CXA;200;2023-03-23;2;1;79.54;99.6;1;C
82268;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.KNORR FEIJAO;CXA;200;2023-03-23;1;2;79.54;99.6;0;C
82270;018-TEMPEROS/CONDI/SAL/VINAGRE.;INATIVO;TEMP.KNORR FRANGO;CXA;200;2023-03-08;2;2;79.54;99.6;0;C
23771;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.KODILAR COMPLETO;CXA;65;2023-01-12;2;2;58.67;100.56;1;C
76886;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.KODILAR EDU GUEDES;FDO;84;2023-03-15;2;4;214.91;274.52;1;C
76888;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.KODILAR LEMON PEPPER;FDO;84;2023-03-15;10;9;168.56;224.5;0;C
17333;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.MAGGI FONDOR;CXA;120;2023-02-14;1;1;141.33;158.71;0;C
17332;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.MAGGI GRILL P/CARNE;CXA;120;2022-08-24;5;1;141.33;158.71;0;C
5948;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.MAIS SABOR ARROZ BRANCO 15952;CXA;207;2023-03-07;2;2;82.8;21.36;2;C
25061;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.MAIS SABOR AVES 613;CXA;80;2023-01-09;4;5;165.61;42.72;2;C
25062;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.MAIS SABOR CARNE 615;CXA;90;2023-03-07;5;2;165.61;42.72;2;C
25064;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.MAIS SABOR FEIJAO 616;CXA;80;2023-03-07;5;7;165.61;42.72;2;C
25063;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.MAIS SABOR LEGUMES 617;CXA;80;2023-03-16;2;10;165.61;42.72;3;C
25065;018-TEMPEROS/CONDI/SAL/VINAGRE.;INATIVO;TEMP.MAIS SABOR MASSAS 618;CXA;80;2022-07-09;10;4;165.61;42.72;7;C
41770;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.MAIS SABOR NORDESTINO-1188;CXA;207;2023-03-07;7;4;82.8;21.36;2;C
9186;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.MEU SEGREDO MAGGI;CXA;108;2023-03-02;5;5;126.54;138.18;0;C
72474;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.MEU SEGREDO MAGGI CEBOLA/ALHO;CXA;108;2023-03-02;1;1;126.54;138.18;0;C
72476;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.MEU SEGREDO MAGGI CHEIRO VERDE;CXA;108;2023-03-02;2;3;126.54;138.18;0;C
23422;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.SABOR AMI ALHO/SAL;CXA;90;2023-01-11;10;4;81.14;105.36;2;C
10140;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.SABOR AMI C/PIMENTA;CXA;40;2023-01-11;5;2;125.69;166.8;1;C
23420;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.SABOR AMI COMPL.C/PIMENTA;CXA;90;2022-11-29;3;1;81.14;105.36;1;C
23421;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.SABOR AMI COMPL.S/PIMENTA;CXA;90;2023-01-11;10;1;81.14;105.36;3;C
10134;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.SABOR AMI S/PIMENTA;CXA;40;2023-01-11;10;2;125.69;166.8;3;C
56699;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.SADIO C/AMACIANTE DE CARNE;CXA;132;2023-01-09;4;3;27.78;37.08;0;C
56700;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.SADIO CASEIRO;CXA;132;2023-03-23;4;3;14.14;17.88;2;C
6335;018-TEMPEROS/CONDI/SAL/VINAGRE.;INATIVO;TEMP.SADIO COMPLETO ESP.;CXA;132;2022-10-04;20;8;28.24;37.08;1;C
55869;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.SAO BRAZ MISTO;FDO;88;2023-03-23;5;3;112.68;145;1;C
29955;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.SAZON AMARELO;CXA;100;2023-01-11;50;23;164.84;220.33;25;C
60385;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.SAZON BRANCO;CXA;100;2023-02-25;10;13;164.84;220.33;2;C
19746;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.SAZON LARANJA;CXA;100;2023-02-25;6;12;164.84;220.33;3;C
19745;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.SAZON MARROM;CXA;100;2023-02-10;30;38;164.84;220.33;8;C
14807;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.SAZON SABOR DO NORDESTE;CXA;100;2023-02-25;10;35;164.84;220.33;5;C
10261;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.SAZON SALADA;CXA;100;2023-01-23;5;3;164.84;220.33;2;C
47345;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.SAZON TOQUE DE ALHO;CXA;100;2023-02-25;10;14;164.84;220.33;2;C
21746;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.SAZON VERDE;CXA;100;2023-02-10;20;64;164.84;220.33;12;C
21752;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.SAZON VERMELHO;CXA;100;2023-02-10;20;51;164.84;220.33;18;C
30353;018-TEMPEROS/CONDI/SAL/VINAGRE.;INATIVO;TEMP.TEMPERAFACIL CARNES;CXA;80;2023-01-17;5;20;108.55;143.53;0;X
35996;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.TEMPERAFACIL CARNES C/ERVAS;CXA;80;2023-03-15;5;9;108.55;143.53;0;C
35997;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.TEMPERAFACIL FEIJAO;CXA;80;2023-01-17;10;14;108.55;143.53;1;C
23941;018-TEMPEROS/CONDI/SAL/VINAGRE.;INATIVO;TEMP.TEMPERAFACIL LEGUMES;CXA;100;2023-03-15;2;7;108.55;143.53;2;C
36000;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.TEMPERAFACIL NORDESTE;CXA;80;2023-01-17;10;11;108.55;143.53;0;X
35999;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMP.TEMPERAFACIL SALADA;CXA;80;2023-02-18;8;6;108.55;143.53;0;X
63312;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMPERO BAIANO KITANO;CXA;120;2023-03-07;3;0;124.9;155.76;2;C
72246;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMPERO KISABOR CARNE;CXA;340;2022-10-04;10;3;70.19;90;0;C
72247;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;TEMPERO KISABOR FRANGO;CXA;340;2022-10-04;10;3;70.33;90;1;C
35666;018-TEMPEROS/CONDI/SAL/VINAGRE.;INATIVO;VINAGRE FIGUEIRA ALCOOL;FDO;132;2023-02-11;132;103;9.57;15;88;C
22131;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;VINAGRE MARATA ALCOOL;CXA;132;2023-03-07;66;69;10.6;16.56;54;C
56698;018-TEMPEROS/CONDI/SAL/VINAGRE.;ATIVO;VINAGRE SADIO ALCOOL;CXA;132;2022-12-15;264;80;8.91;15;146;C
66629;019-RACAO/PETSHOP/CAMP.;ATIVO;ADITIVO P/OLEO LUB.DRAFT 52602;CXA;60;2021-03-13;5;2;237.01;549.6;0;C
60410;019-RACAO/PETSHOP/CAMP.;ATIVO;ALCOOL GEL FIAT LUX ACENDEDOR;CXA;126;2023-02-16;3;5;57.42;94.8;0;C
73723;019-RACAO/PETSHOP/CAMP.;ATIVO;ALCOOL GEL ZULU ACENDEDOR 80INPM;BRC;72;2022-08-08;3;4;41.98;95.9;0;C
3571;019-RACAO/PETSHOP/CAMP.;ATIVO;ALGICIDA MANUTENCAO HTH;CXA;42;2023-03-16;3;3;291.51;590.4;0;C
80614;019-RACAO/PETSHOP/CAMP.;BLOQUEADO;ANIMAIS TOYMIX FRIC.COLECIONAVEIS;CXA;40;2022-09-23;1;0;407.75;872.5;0;C
27577;019-RACAO/PETSHOP/CAMP.;ATIVO;AREIA HIGIENICA P/GATOS BAW WAW;FDO;49;2023-03-27;14;14;26.17;59.5;2;C
62386;019-RACAO/PETSHOP/CAMP.;ATIVO;AROMATIZANTE PROAUTO GEL SORTIDO;CXA;252;2023-03-15;6;8;123.47;203.76;2;C
4669;019-RACAO/PETSHOP/CAMP.;ATIVO;AROMATIZANTE PROAUTO SORTIDO;CXA;182;2023-03-15;5;9;122.25;203.76;3;C
8604;019-RACAO/PETSHOP/CAMP.;ATIVO;ARROZ AU AU P/CAES;FDO;36;2023-02-27;72;25;62.27;93;45;C
49501;019-RACAO/PETSHOP/CAMP.;ATIVO;BIFINHO P/CAES BAW WAW CARNE;CXA;112;2023-03-27;3;3;161.36;275.4;1;C
62026;019-RACAO/PETSHOP/CAMP.;ATIVO;BIFINHO P/CAES DOGUITOS CARNE;CXA;105;2023-02-14;1;0;92.67;155.8;1;C
16924;019-RACAO/PETSHOP/CAMP.;ATIVO;BISC.P/CAES PEDIGREE BISCROK MULT;CXA;21;2023-02-04;1;0;349.96;503.8;0;C
59245;019-RACAO/PETSHOP/CAMP.;ATIVO;BOIA REDONDA MOR 60CM;CXA;60;2022-05-10;1;0;269.92;500.4;0;C
55386;019-RACAO/PETSHOP/CAMP.;ATIVO;BOMBA AR MANUAL BEL;CXA;28;2022-03-29;1;1;299.78;514.8;0;C
57174;019-RACAO/PETSHOP/CAMP.;ATIVO;CARVAO VEGETAL FOGO SERTANEJO;PCT;150;2023-03-08;100;125;8.87;14.9;20;C
9328;019-RACAO/PETSHOP/CAMP.;ATIVO;CERA AUTOM.PEROLA POLIDORA LIQUIDA;CXA;60;2022-06-22;10;4;240.71;540;0;C
62388;019-RACAO/PETSHOP/CAMP.;ATIVO;CERA SUPER BRILHO PROAUTO;CXA;72;2023-03-23;1;3;180.84;274.8;0;C
19771;019-RACAO/PETSHOP/CAMP.;ATIVO;CHAVE FENDA EXCELLENT 5 PCS;CXA;99;2022-10-07;1;1;294.01;525.6;0;C
50393;019-RACAO/PETSHOP/CAMP.;ATIVO;CHAVE SOQUETE EXCELLENT 40 PCS;CXA;50;2022-10-07;1;0;1050.6;1598;0;C
44810;019-RACAO/PETSHOP/CAMP.;ATIVO;CLORO GRANULADO ADITIVADO HTH BALDE;CXA;16;2023-03-20;0;1;561.26;759.6;2;C
74329;019-RACAO/PETSHOP/CAMP.;ATIVO;COLEIRA COURO BAW WAW M;CXA;15;2022-04-09;1;1;191.77;358.8;0;C
65751;019-RACAO/PETSHOP/CAMP.;ATIVO;COMEDOURO ALUM.BAW WAW GD;CXA;24;2023-03-27;1;1;313.7;622.8;0;C
42876;019-RACAO/PETSHOP/CAMP.;ATIVO;DESINF.PROCAO CITRONELA;CXA;52;2023-03-23;1;4;51.76;89.4;0;X
42875;019-RACAO/PETSHOP/CAMP.;ATIVO;DESINF.PROCAO CONC.CITRONELA;CXA;52;2023-02-16;3;0;60.62;131.4;2;X
45318;019-RACAO/PETSHOP/CAMP.;ATIVO;ELIMINADOR ODOR BAW WAW CITRONELA;CXA;39;2023-02-03;2;4;57.76;129;0;C
45319;019-RACAO/PETSHOP/CAMP.;ATIVO;ELIMINADOR ODOR BAW WAW TRADICIONAL;CXA;39;2023-03-23;1;1;57.76;129;1;C
57988;019-RACAO/PETSHOP/CAMP.;ATIVO;ELIMINADOR ODOR PROCAO FLOWER;CXA;65;2023-03-23;1;4;48.93;89.4;0;C
45896;019-RACAO/PETSHOP/CAMP.;ATIVO;ESPETINHO DUSUL CHURRASCO BAMBU;CXA;32;2022-12-12;3;3;218.28;339;0;C
33944;019-RACAO/PETSHOP/CAMP.;ATIVO;GUARDA SOL MOR 1.50M;CXA;56;2023-01-03;1;0;236.28;418.8;0;C
56246;019-RACAO/PETSHOP/CAMP.;ATIVO;HIDRATANTE COURO PEROLA;CXA;231;2023-01-26;1;0;117.87;238.8;0;C
47825;019-RACAO/PETSHOP/CAMP.;ATIVO;KIT SERRA COPO MADEIRA EDA 6 PCS;CXA;54;2022-10-07;1;0;351.8;598;0;C
42158;019-RACAO/PETSHOP/CAMP.;ATIVO;LAMP. 15W220V OUROLUX SPIRALUX;CXA;77;2022-08-15;3;1;260.17;417;0;C
60408;019-RACAO/PETSHOP/CAMP.;ATIVO;LAMP.4.8W A60 LED FIAT LUX;CXA;24;2022-05-18;6;2;411.14;525;0;C
52086;019-RACAO/PETSHOP/CAMP.;ATIVO;LAMP.42W220V OUROLUX HALOGENA H60;CXA;40;2022-11-12;4;2;253.02;379;0;C
52088;019-RACAO/PETSHOP/CAMP.;ATIVO;LAMP.70W220V OUROLUX HALOGENA H100;CXA;40;2022-12-22;3;6;256.25;350;0;C
40849;019-RACAO/PETSHOP/CAMP.;ATIVO;LANTERNA WESTERN RECAR.5 LEDS BIV.;CXA;50;2022-07-01;1;0;271.12;538;0;C
15057;019-RACAO/PETSHOP/CAMP.;BLOQUEADO;LAVA AUTO CLASSIC PROAUTO 106;CXA;50;2023-01-20;2;1;178.84;252;0;C
10453;019-RACAO/PETSHOP/CAMP.;ATIVO;LIMPA VDO PROAUTO AUTOCRAFT;CXA;54;2023-03-23;1;1;123.91;179.76;0;C
42480;019-RACAO/PETSHOP/CAMP.;ATIVO;LUMINARIA EMERGENCIA OUROLUX BIVOLT;CXA;120;2023-02-24;2;1;123.22;209;0;C
45886;019-RACAO/PETSHOP/CAMP.;ATIVO;ODORIZANTE PROAUTO BREEZE SENSATION;CXA;140;2023-03-15;2;1;212.94;348;0;C
63859;019-RACAO/PETSHOP/CAMP.;ATIVO;OLEO DESENGRIPANTE THREE BOND LUB.;CXA;125;2023-03-03;20;15;81.86;106.81;4;C
55948;019-RACAO/PETSHOP/CAMP.;ATIVO;OLEO LUB.HAVOLINE 20W50 SL;CXA;30;2023-02-07;3;2;491.06;717.6;0;C
60564;019-RACAO/PETSHOP/CAMP.;ATIVO;OLEO LUB.HAVOLINE S.SINTETICO 10W40;CXA;48;2023-02-07;2;1;621.22;957.6;0;C
60565;019-RACAO/PETSHOP/CAMP.;ATIVO;OLEO LUB.HAVOLINE S.SINTETICO 15W40;CXA;30;2023-03-24;2;2;486.5;789.6;1;C
60566;019-RACAO/PETSHOP/CAMP.;ATIVO;OLEO LUB.HAVOLINE SINTETICO 5W30;CXA;30;2023-03-24;1;1;626.11;957.6;0;C
53798;019-RACAO/PETSHOP/CAMP.;ATIVO;OLEO LUB.IPIRANGA PERFORM.10W40 SN;CXA;30;2023-02-07;2;1;625.1;1029.6;0;C
13332;019-RACAO/PETSHOP/CAMP.;BLOQUEADO;OLEO LUB.IPIRANGA PERFORM.15W40 SL;CXA;30;2023-02-07;2;1;504.02;885.6;0;C
53781;019-RACAO/PETSHOP/CAMP.;ATIVO;OLEO LUB.LUBRAX TECNO 10W40 SN;CXA;30;2023-03-20;1;1;627.5;957.6;0;C
48913;019-RACAO/PETSHOP/CAMP.;ATIVO;OLEO LUB.LUBRAX TECNO 15W40 SN;CXA;30;2023-01-16;1;0;593.8;885.6;0;C
60563;019-RACAO/PETSHOP/CAMP.;ATIVO;OLEO LUB.MOTO HAVOLINE SEMI10W30 4T;CXA;30;2023-02-07;2;1;612.78;957.6;0;C
52478;019-RACAO/PETSHOP/CAMP.;ATIVO;OLEO LUB.MOTO IPIRANGA PER.10W30 SL;CXA;30;2023-03-24;1;0;550.16;885.6;0;C
56201;019-RACAO/PETSHOP/CAMP.;ATIVO;OLEO LUB.TOP TURBO LUBRAX 15W40 C14;CXA;30;2023-03-20;1;1;595.87;765.6;0;C
25405;019-RACAO/PETSHOP/CAMP.;INATIVO;PASTILHA PACE TRIPLA ACAO HTH;PCT;28;2023-03-16;2;3;600.14;1240;0;C
57011;019-RACAO/PETSHOP/CAMP.;ATIVO;PNEU DUNLOP 175/70R13 SP TOURING;UND;32;2023-03-25;2;29;297.68;354.9;8;C
69752;019-RACAO/PETSHOP/CAMP.;ATIVO;POLTRONA IGUAPE TRAMONTINA BRANCA;UND;80;2022-09-05;20;9;18.49;64.9;0;C
29590;019-RACAO/PETSHOP/CAMP.;ATIVO;PRANCHA BODY BOARD DECORADA;CXA;16;2021-12-18;3;0;207.22;497.4;0;C
45309;019-RACAO/PETSHOP/CAMP.;ATIVO;RACAO P/CAES BAW WAW AD.CARNE LT;CXA;170;2023-03-27;2;2;79.63;118.8;1;C
57209;019-RACAO/PETSHOP/CAMP.;ATIVO;RACAO P/CAES BAW WAW CARNE VEGETAIS;SCO;70;2023-01-20;20;16;58.11;79.9;2;C
49503;019-RACAO/PETSHOP/CAMP.;ATIVO;RACAO P/CAES BAW WAW FRANGO LT;CXA;170;2023-02-15;2;1;79.63;118.8;0;C
83312;019-RACAO/PETSHOP/CAMP.;ATIVO;RACAO P/CAES BAW WAW M/G CARNE/FGO;FDO;30;2023-03-27;1;1;199.36;299.4;0;C
67566;019-RACAO/PETSHOP/CAMP.;ATIVO;RACAO P/CAES BEAUTY PET CARNE;SCO;48;2023-03-23;2;21;112.22;154.9;10;C
56433;019-RACAO/PETSHOP/CAMP.;ATIVO;RACAO P/CAES BEAUTY PET CARNE;SCO;140;2023-03-27;14;23;44.86;59.9;6;C
62022;019-RACAO/PETSHOP/CAMP.;ATIVO;RACAO P/CAES BONZO FILHOTES;SCO;45;2023-02-24;1;4;76.03;102.9;11;C
6809;019-RACAO/PETSHOP/CAMP.;INATIVO;RACAO P/CAES CHAMP CARNE/CEREAL;SCO;28;2023-02-17;20;1;131.4;164.9;20;C
72267;019-RACAO/PETSHOP/CAMP.;ATIVO;RACAO P/CAES CHAMP FILHOTES;SCO;45;2022-09-27;5;3;108.06;144.9;2;C
56886;019-RACAO/PETSHOP/CAMP.;ATIVO;RACAO P/CAES COBY;SCO;50;2023-03-23;1;51;49.32;82.9;15;C
65802;019-RACAO/PETSHOP/CAMP.;ATIVO;RACAO P/CAES COBY;SCO;24;2023-03-15;24;23;83.29;134.9;7;C
57925;019-RACAO/PETSHOP/CAMP.;ATIVO;RACAO P/CAES DOG CHOW A.RACAS PQ.;FDO;42;2023-02-14;6;0;183.52;249;3;C
63759;019-RACAO/PETSHOP/CAMP.;ATIVO;RACAO P/CAES KYNUS ADULTO CARNE;SCO;50;2023-02-24;1;1;51.69;79.9;10;C
73519;019-RACAO/PETSHOP/CAMP.;ATIVO;RACAO P/CAES MAX VITA AD.CARN/FGO;SCO;50;2023-03-23;1;22;66.61;109.9;6;C
73521;019-RACAO/PETSHOP/CAMP.;ATIVO;RACAO P/CAES MAX VITA AD.CARN/FGO;FDO;180;2023-03-15;2;1;206.22;261;0;C
